Time,BC-US Actual,BC-AB Actual
2020-02-28 21:30:00,-924.08251953125,373.46392822265625
2020-02-28 21:35:00,-862.8070678710938,392.5834655761719
2020-02-28 21:40:00,-946.710693359375,417.8840026855469
2020-02-28 21:45:00,-947.5352783203125,403.2833251953125
2020-02-28 21:50:00,-868.8297729492188,382.1234436035156
2020-02-28 21:55:00,-877.3403930664062,371.3632507324219
2020-02-28 22:00:00,-856.2993774414062,348.0030517578125
2020-02-28 22:05:00,-777.3341674804688,344.56341552734375
2020-02-28 22:10:00,-775.8898315429688,366.12396240234375
2020-02-28 22:15:00,-666.033447265625,340.00421142578125
2020-02-28 22:20:00,-647.7744750976562,348.5242919921875
2020-02-28 22:25:00,-663.3004760742188,359.4435119628906
2020-02-28 22:30:00,-659.102294921875,356.4637451171875
2020-02-28 22:35:00,-638.118408203125,401.18450927734375
2020-02-28 22:40:00,-587.95654296875,360.60406494140625
2020-02-28 22:45:00,-567.3565063476562,349.884521484375
2020-02-28 22:50:00,-525.3645629882812,359.104248046875
2020-02-28 22:55:00,-551.49462890625,333.2828063964844
2020-02-28 23:00:00,-587.9510498046875,324.462890625
2020-02-28 23:05:00,-710.989501953125,427.104248046875
2020-02-28 23:10:00,-830.21435546875,388.06427001953125
2020-02-28 23:15:00,-932.4246826171875,337.78228759765625
2020-02-28 23:20:00,-902.7261352539062,353.2239685058594
2020-02-28 23:25:00,-876.2766723632812,330.52362060546875
2020-02-28 23:30:00,-884.9440307617188,360.02325439453125
2020-02-28 23:35:00,-804.5601806640625,343.7438659667969
2020-02-28 23:40:00,-773.5601806640625,360.8239440917969
2020-02-28 23:45:00,-740.9583740234375,364.8836669921875
2020-02-28 23:50:00,-836.4198608398438,307.14300537109375
2020-02-28 23:55:00,-967.5799560546875,307.9234619140625
2020-02-29 00:00:00,-941.201171875,324.4031982421875
2020-02-29 00:05:00,-990.03564453125,293.08349609375
2020-02-29 00:10:00,-1076.1978759765625,286.3232727050781
2020-02-29 00:15:00,-1136.2099609375,334.9039001464844
2020-02-29 00:20:00,-1121.7572021484375,333.28448486328125
2020-02-29 00:25:00,-1119.0982666015625,343.4843444824219
2020-02-29 00:30:00,-1050.8831787109375,293.6634216308594
2020-02-29 00:35:00,-1083.2637939453125,344.3642883300781
2020-02-29 00:40:00,-1057.5784912109375,333.38433837890625
2020-02-29 00:45:00,-1074.829345703125,380.9845275878906
2020-02-29 00:50:00,-1089.03125,380.0042419433594
2020-02-29 00:55:00,-1096.0821533203125,377.8442077636719
2020-02-29 01:00:00,-1021.8561401367188,391.60406494140625
2020-02-29 01:05:00,-986.7872924804688,366.14385986328125
2020-02-29 01:10:00,-1028.4287109375,320.86322021484375
2020-02-29 01:15:00,-1006.7990112304688,350.2841796875
2020-02-29 01:20:00,-987.1890869140625,327.90374755859375
2020-02-29 01:25:00,-1000.55322265625,347.0438537597656
2020-02-29 01:30:00,-909.242919921875,312.3224182128906
2020-02-29 01:35:00,-839.163818359375,284.0234375
2020-02-29 01:40:00,-769.7554321289062,332.78399658203125
2020-02-29 01:45:00,-802.4769897460938,314.3035583496094
2020-02-29 01:50:00,-774.4935302734375,300.6838073730469
2020-02-29 01:55:00,-831.1854248046875,373.7040710449219
2020-02-29 02:00:00,-787.0147705078125,338.26324462890625
2020-02-29 02:05:00,-790.5067138671875,362.2438659667969
2020-02-29 02:10:00,-783.4689331054688,351.3641052246094
2020-02-29 02:15:00,-778.7623901367188,365.60321044921875
2020-02-29 02:20:00,-861.0810546875,447.5630798339844
2020-02-29 02:25:00,-888.9780883789062,466.5040588378906
2020-02-29 02:30:00,-912.8008422851562,485.7445373535156
2020-02-29 02:35:00,-876.8792114257812,446.58380126953125
2020-02-29 02:40:00,-900.98583984375,462.94317626953125
2020-02-29 02:45:00,-834.1363525390625,407.7639465332031
2020-02-29 02:50:00,-810.50341796875,396.30340576171875
2020-02-29 02:55:00,-801.2638549804688,388.44384765625
2020-02-29 03:00:00,-837.4198608398438,412.50372314453125
2020-02-29 03:05:00,-801.2968139648438,397.083984375
2020-02-29 03:10:00,-772.4510498046875,390.62359619140625
2020-02-29 03:15:00,-764.724609375,392.46392822265625
2020-02-29 03:20:00,-683.4191284179688,314.7436828613281
2020-02-29 03:25:00,-709.0111083984375,334.20269775390625
2020-02-29 03:30:00,-727.2422485351562,316.8227844238281
2020-02-29 03:35:00,-719.7323608398438,321.2229309082031
2020-02-29 03:40:00,-741.4752197265625,327.4428405761719
2020-02-29 03:45:00,-758.5404052734375,311.24334716796875
2020-02-29 03:50:00,-773.2521362304688,334.5035705566406
2020-02-29 03:55:00,-788.2425537109375,329.2231140136719
2020-02-29 04:00:00,-783.2506713867188,313.8224182128906
2020-02-29 04:05:00,-791.8554077148438,300.96392822265625
2020-02-29 04:10:00,-763.8455200195312,286.8033752441406
2020-02-29 04:15:00,-755.1978759765625,269.7838439941406
2020-02-29 04:20:00,-794.4063110351562,340.4244689941406
2020-02-29 04:25:00,-794.7243041992188,322.7836608886719
2020-02-29 04:30:00,-844.9228515625,343.2637634277344
2020-02-29 04:35:00,-777.09130859375,288.64300537109375
2020-02-29 04:40:00,-814.7836303710938,319.4236145019531
2020-02-29 04:45:00,-792.5341796875,303.8040771484375
2020-02-29 04:50:00,-798.9143676757812,302.0440368652344
2020-02-29 04:55:00,-772.3960571289062,264.0226135253906
2020-02-29 05:00:00,-850.2836303710938,327.6435241699219
2020-02-29 05:05:00,-826.3180541992188,310.6433410644531
2020-02-29 05:10:00,-890.5462646484375,368.5445556640625
2020-02-29 05:15:00,-892.7216796875,385.9840087890625
2020-02-29 05:20:00,-784.8195190429688,373.9037170410156
2020-02-29 05:25:00,-790.2539672851562,326.1630554199219
2020-02-29 05:30:00,-838.5147705078125,351.6632385253906
2020-02-29 05:35:00,-913.008544921875,306.0225830078125
2020-02-29 05:40:00,-898.660888671875,316.82379150390625
2020-02-29 05:45:00,-875.8817749023438,330.043701171875
2020-02-29 05:50:00,-856.8883666992188,282.86358642578125
2020-02-29 05:55:00,-966.0513916015625,378.52569580078125
2020-02-29 06:00:00,-1028.3360595703125,414.0055847167969
2020-02-29 06:05:00,-1036.1568603515625,400.72515869140625
2020-02-29 06:10:00,-957.9349365234375,434.96600341796875
2020-02-29 06:15:00,-922.0953369140625,395.0260009765625
2020-02-29 06:20:00,-869.4591064453125,403.92547607421875
2020-02-29 06:25:00,-822.04736328125,381.12530517578125
2020-02-29 06:30:00,-860.7902221679688,358.08502197265625
2020-02-29 06:35:00,-947.3429565429688,404.7659912109375
2020-02-29 06:40:00,-981.2235107421875,406.66546630859375
2020-02-29 06:45:00,-1011.7777709960938,432.4661560058594
2020-02-29 06:50:00,-1068.8223876953125,404.0260009765625
2020-02-29 06:55:00,-1181.8704833984375,401.6659851074219
2020-02-29 07:00:00,-1226.5133056640625,444.74591064453125
2020-02-29 07:05:00,-1208.3934326171875,403.86529541015625
2020-02-29 07:10:00,-1293.6136474609375,434.2851867675781
2020-02-29 07:15:00,-1325.2447509765625,412.3850402832031
2020-02-29 07:20:00,-1324.763427734375,415.9045715332031
2020-02-29 07:25:00,-1344.8681640625,381.7440185546875
2020-02-29 07:30:00,-1408.7308349609375,388.2440490722656
2020-02-29 07:35:00,-1431.75390625,408.4841613769531
2020-02-29 07:40:00,-1343.3843994140625,388.585205078125
2020-02-29 07:45:00,-1392.7484130859375,397.7843322753906
2020-02-29 07:50:00,-1452.137451171875,416.68499755859375
2020-02-29 07:55:00,-1470.194580078125,400.4248046875
2020-02-29 08:00:00,-1448.4224853515625,403.4443664550781
2020-02-29 08:05:00,-1504.0191650390625,391.9844970703125
2020-02-29 08:10:00,-1580.358642578125,386.1246643066406
2020-02-29 08:15:00,-1663.4847412109375,449.2841796875
2020-02-29 08:20:00,-1495.4232177734375,429.88433837890625
2020-02-29 08:25:00,-1498.1627197265625,474.00543212890625
2020-02-29 08:30:00,-1356.6685791015625,418.90557861328125
2020-02-29 08:35:00,-1261.7509765625,443.0656433105469
2020-02-29 08:40:00,-1287.172607421875,477.58587646484375
2020-02-29 08:45:00,-1384.292724609375,504.3467712402344
2020-02-29 08:50:00,-1270.920166015625,457.9261779785156
2020-02-29 08:55:00,-1260.5609130859375,427.1055908203125
2020-02-29 09:00:00,-1245.9510498046875,456.6255187988281
2020-02-29 09:05:00,-1167.976318359375,395.9649353027344
2020-02-29 09:10:00,-1205.222412109375,394.4246520996094
2020-02-29 09:15:00,-1230.719482421875,421.8658142089844
2020-02-29 09:20:00,-1236.5341796875,428.06597900390625
2020-02-29 09:25:00,-1257.6553955078125,415.5049133300781
2020-02-29 09:30:00,-1303.2242431640625,417.4851989746094
2020-02-29 09:35:00,-1258.040771484375,468.50543212890625
2020-02-29 09:40:00,-1113.0513916015625,398.8239440917969
2020-02-29 09:45:00,-1108.339599609375,405.4834899902344
2020-02-29 09:50:00,-1198.353515625,471.12548828125
2020-02-29 09:55:00,-1186.621337890625,490.92584228515625
2020-02-29 10:00:00,-1106.1634521484375,456.08551025390625
2020-02-29 10:05:00,-1042.2154541015625,441.22601318359375
2020-02-29 10:10:00,-1014.046630859375,444.4256896972656
2020-02-29 10:15:00,-967.6041259765625,400.52001953125
2020-02-29 10:20:00,-963.9649658203125,395.22003173828125
2020-02-29 10:25:00,-1076.416259765625,392.72003173828125
2020-02-29 10:30:00,-1043.919189453125,381.2445373535156
2020-02-29 10:35:00,-1181.24951171875,456.4057922363281
2020-02-29 10:40:00,-1227.43017578125,483.32635498046875
2020-02-29 10:45:00,-1116.273681640625,422.4255065917969
2020-02-29 10:50:00,-1289.6876220703125,442.5260009765625
2020-02-29 10:55:00,-1241.95947265625,394.625
2020-02-29 11:00:00,-1366.2630615234375,425.52532958984375
2020-02-29 11:05:00,-1290.559814453125,401.02447509765625
2020-02-29 11:10:00,-1371.9781494140625,416.4445495605469
2020-02-29 11:15:00,-1444.53271484375,473.38519287109375
2020-02-29 11:20:00,-1357.3536376953125,424.2855224609375
2020-02-29 11:25:00,-1299.9630126953125,413.8848571777344
2020-02-29 11:30:00,-1255.966064453125,395.024658203125
2020-02-29 11:35:00,-1334.9532470703125,431.8249816894531
2020-02-29 11:40:00,-1372.759765625,437.6045837402344
2020-02-29 11:45:00,-1367.737060546875,429.02618408203125
2020-02-29 11:50:00,-1363.8172607421875,427.5050964355469
2020-02-29 11:55:00,-1362.41064453125,417.5448913574219
2020-02-29 12:00:00,-1246.736328125,394.3248291015625
2020-02-29 12:05:00,-1219.04150390625,356.5440368652344
2020-02-29 12:10:00,-1284.723876953125,377.0657958984375
2020-02-29 12:15:00,-1314.320556640625,421.88604736328125
2020-02-29 12:20:00,-1320.3502197265625,442.3663330078125
2020-02-29 12:25:00,-1434.548828125,402.22601318359375
2020-02-29 12:30:00,-1446.7440185546875,370.84521484375
2020-02-29 12:35:00,-1474.147705078125,364.72515869140625
2020-02-29 12:40:00,-1481.490234375,390.4253234863281
2020-02-29 12:45:00,-1504.993896484375,419.8062744140625
2020-02-29 12:50:00,-1461.1495361328125,410.265625
2020-02-29 12:55:00,-1426.7689208984375,412.58551025390625
2020-02-29 13:00:00,-1415.1949462890625,400.62548828125
2020-02-29 13:05:00,-1422.083251953125,394.3855285644531
2020-02-29 13:10:00,-1454.7557373046875,401.38604736328125
2020-02-29 13:15:00,-1432.5572509765625,439.74609375
2020-02-29 13:20:00,-1414.2916259765625,416.0656433105469
2020-02-29 13:25:00,-1420.1015625,439.4459228515625
2020-02-29 13:30:00,-1321.169677734375,365.304931640625
2020-02-29 13:35:00,-1350.1568603515625,380.44525146484375
2020-02-29 13:40:00,-1380.583251953125,406.8452453613281
2020-02-29 13:45:00,-1401.51953125,433.1459045410156
2020-02-29 13:50:00,-1366.124267578125,418.8460998535156
2020-02-29 13:55:00,-1354.9210205078125,409.2047424316406
2020-02-29 14:00:00,-1329.5946044921875,395.4452209472656
2020-02-29 14:05:00,-1377.0162353515625,459.7663269042969
2020-02-29 14:10:00,-1341.114501953125,431.9054260253906
2020-02-29 14:15:00,-1346.0191650390625,431.304931640625
2020-02-29 14:20:00,-1294.0697021484375,431.70458984375
2020-02-29 14:25:00,-1350.6220703125,421.604248046875
2020-02-29 14:30:00,-1402.114013671875,405.4653015136719
2020-02-29 14:35:00,-1383.5762939453125,390.304931640625
2020-02-29 14:40:00,-1360.367919921875,344.86273193359375
2020-02-29 14:45:00,-1386.3583984375,412.80560302734375
2020-02-29 14:50:00,-1384.8238525390625,409.9255065917969
2020-02-29 14:55:00,-1433.207763671875,452.10595703125
2020-02-29 15:00:00,-1394.406005859375,433.3249816894531
2020-02-29 15:05:00,-1395.225341796875,413.76531982421875
2020-02-29 15:10:00,-1411.958251953125,411.22515869140625
2020-02-29 15:15:00,-1373.92529296875,414.84539794921875
2020-02-29 15:20:00,-1429.447021484375,437.18536376953125
2020-02-29 15:25:00,-1436.261962890625,452.4056091308594
2020-02-29 15:30:00,-1379.072998046875,424.7443542480469
2020-02-29 15:35:00,-1295.7825927734375,389.3236083984375
2020-02-29 15:40:00,-1361.259765625,380.08453369140625
2020-02-29 15:45:00,-1368.936767578125,401.0242919921875
2020-02-29 15:50:00,-1388.771484375,404.08465576171875
2020-02-29 15:55:00,-1324.0843505859375,395.585205078125
2020-02-29 16:00:00,-964.09716796875,409.8645935058594
2020-02-29 16:05:00,-867.7275390625,417.74591064453125
2020-02-29 16:10:00,-687.1821899414062,421.6246643066406
2020-02-29 16:15:00,-577.3649291992188,421.1850280761719
2020-02-29 16:20:00,-611.3986206054688,444.14422607421875
2020-02-29 16:25:00,-678.8792114257812,448.8040771484375
2020-02-29 16:30:00,-661.4414672851562,421.7646179199219
2020-02-29 16:35:00,-641.7052001953125,401.9047546386719
2020-02-29 16:40:00,-638.482177734375,419.4851989746094
2020-02-29 16:45:00,-577.552490234375,357.0436706542969
2020-02-29 16:50:00,-618.7935180664062,352.0239562988281
2020-02-29 16:55:00,-653.9004516601562,373.9436950683594
2020-02-29 17:00:00,-662.8169555664062,348.9625549316406
2020-02-29 17:05:00,-696.1890869140625,364.4435119628906
2020-02-29 17:10:00,-741.6337890625,370.2431640625
2020-02-29 17:15:00,-769.537109375,363.48333740234375
2020-02-29 17:20:00,-837.473388671875,417.1642761230469
2020-02-29 17:25:00,-851.6488037109375,434.38519287109375
2020-02-29 17:30:00,-748.0711669921875,433.12445068359375
2020-02-29 17:35:00,-740.2791748046875,361.7435302734375
2020-02-29 17:40:00,-623.3543090820312,376.7037048339844
2020-02-29 17:45:00,-591.8506469726562,404.904052734375
2020-02-29 17:50:00,-512.0125732421875,381.5033874511719
2020-02-29 17:55:00,-621.7836303710938,387.6839904785156
2020-02-29 18:00:00,-321.01513671875,414.5047607421875
2020-02-29 18:05:00,-365.4645690917969,455.085205078125
2020-02-29 18:10:00,-84.71438598632812,470.24505615234375
2020-02-29 18:15:00,-38.750282287597656,430.0044250488281
2020-02-29 18:20:00,-51.23416519165039,420.48382568359375
2020-02-29 18:25:00,-86.0997314453125,447.3040466308594
2020-02-29 18:30:00,-83.35211181640625,431.7435302734375
2020-02-29 18:35:00,-83.6817855834961,442.9030456542969
2020-02-29 18:40:00,-81.83892059326172,422.3028869628906
2020-02-29 18:45:00,-50.686546325683594,450.1241455078125
2020-02-29 18:50:00,-72.32427215576172,417.6044006347656
2020-02-29 18:55:00,-130.85687255859375,445.84490966796875
2020-02-29 19:00:00,-139.68324279785156,452.3049011230469
2020-02-29 19:05:00,-105.92243957519531,448.16461181640625
2020-02-29 19:10:00,-77.35504150390625,439.86358642578125
2020-02-29 19:15:00,-20.895702362060547,412.6829528808594
2020-02-29 19:20:00,-60.014015197753906,437.5831604003906
2020-02-29 19:25:00,-13.04332160949707,411.0239562988281
2020-02-29 19:30:00,8.279755592346191,401.5229187011719
2020-02-29 19:35:00,-0.20229506492614746,429.4028625488281
2020-02-29 19:40:00,75.18158721923828,389.6826477050781
2020-02-29 19:45:00,-34.196067810058594,395.98248291015625
2020-02-29 19:50:00,-90.22756958007812,393.8231201171875
2020-02-29 19:55:00,-197.86090087890625,413.66375732421875
2020-02-29 20:00:00,-409.0894775390625,425.983642578125
2020-02-29 20:05:00,-451.94696044921875,403.02362060546875
2020-02-29 20:10:00,-509.08984375,400.2833251953125
2020-02-29 20:15:00,-562.97705078125,435.22344970703125
2020-02-29 20:20:00,-572.3656616210938,385.30218505859375
2020-02-29 20:25:00,-690.1220703125,404.7824401855469
2020-02-29 20:30:00,-706.053955078125,424.2625427246094
2020-02-29 20:35:00,-733.6114501953125,422.10321044921875
2020-02-29 20:40:00,-763.3905639648438,455.7032165527344
2020-02-29 20:45:00,-748.9495239257812,477.3424987792969
2020-02-29 20:50:00,-785.4906005859375,482.9826354980469
2020-02-29 20:55:00,-860.525390625,405.76153564453125
2020-02-29 21:00:00,-752.7675170898438,396.00164794921875
2020-02-29 21:05:00,-871.8023071289062,357.4409484863281
2020-02-29 21:10:00,-898.267822265625,381.841796875
2020-02-29 21:15:00,-937.1631469726562,395.7411193847656
2020-02-29 21:20:00,-946.4404296875,418.8426513671875
2020-02-29 21:25:00,-987.7879638671875,413.18194580078125
2020-02-29 21:30:00,-993.4993896484375,411.3025207519531
2020-02-29 21:35:00,-948.539306640625,395.84112548828125
2020-02-29 21:40:00,-954.50341796875,412.0021667480469
2020-02-29 21:45:00,-942.2067260742188,420.26220703125
2020-02-29 21:50:00,-999.4630737304688,393.2016906738281
2020-02-29 21:55:00,-858.619873046875,380.4814147949219
2020-02-29 22:00:00,-905.56787109375,378.12139892578125
2020-02-29 22:05:00,-853.8330688476562,329.1814270019531
2020-02-29 22:10:00,-849.3693237304688,357.6016845703125
2020-02-29 22:15:00,-824.6495361328125,334.3821105957031
2020-02-29 22:20:00,-845.6513671875,359.6206970214844
2020-02-29 22:25:00,-815.4110717773438,346.9617004394531
2020-02-29 22:30:00,-825.5440673828125,376.78125
2020-02-29 22:35:00,-801.5077514648438,381.1003112792969
2020-02-29 22:40:00,-802.568603515625,381.2210693359375
2020-02-29 22:45:00,-766.6356201171875,401.4610290527344
2020-02-29 22:50:00,-734.460205078125,376.4810791015625
2020-02-29 22:55:00,-866.463134765625,359.900634765625
2020-02-29 23:00:00,-876.8781127929688,344.9811096191406
2020-02-29 23:05:00,-845.6502685546875,369.3812561035156
2020-02-29 23:10:00,-927.9803466796875,424.801513671875
2020-02-29 23:15:00,-1017.2678833007812,416.7618713378906
2020-02-29 23:20:00,-937.2330322265625,369.1208801269531
2020-02-29 23:25:00,-920.8052368164062,384.6399230957031
2020-02-29 23:30:00,-881.7099609375,359.5004577636719
2020-02-29 23:35:00,-880.8986206054688,392.90118408203125
2020-02-29 23:40:00,-834.6934814453125,385.1407775878906
2020-02-29 23:45:00,-839.8623046875,368.48126220703125
2020-02-29 23:50:00,-874.3836059570312,394.5814514160156
2020-02-29 23:55:00,-821.52685546875,360.8615417480469
2020-03-01 00:00:00,-580.3261108398438,397.52105712890625
2020-03-01 00:05:00,-333.34844970703125,393.62139892578125
2020-03-01 00:10:00,-88.55870056152344,404.0412902832031
2020-03-01 00:15:00,-98.75907135009766,430.3215637207031
2020-03-01 00:20:00,-92.24404907226562,434.5013427734375
2020-03-01 00:25:00,-77.07848358154297,444.381591796875
2020-03-01 00:30:00,-17.161636352539062,384.7618713378906
2020-03-01 00:35:00,-16.750280380249023,376.98126220703125
2020-03-01 00:40:00,-36.96969223022461,413.2618713378906
2020-03-01 00:45:00,18.436899185180664,384.5802307128906
2020-03-01 00:50:00,6.669865608215332,366.96136474609375
2020-03-01 00:55:00,78.01455688476562,304.9809265136719
2020-03-01 01:00:00,-160.0587158203125,325.3006591796875
2020-03-01 01:05:00,-80.08470916748047,330.2812805175781
2020-03-01 01:10:00,-121.94075775146484,377.10198974609375
2020-03-01 01:15:00,-129.2913055419922,357.50152587890625
2020-03-01 01:20:00,-131.47518920898438,374.9612121582031
2020-03-01 01:25:00,-118.5931396484375,380.4210510253906
2020-03-01 01:30:00,-70.6861801147461,348.8213806152344
2020-03-01 01:35:00,-96.87152862548828,373.6606750488281
2020-03-01 01:40:00,-142.01438903808594,351.260498046875
2020-03-01 01:45:00,-146.02096557617188,367.701171875
2020-03-01 01:50:00,-108.33379364013672,353.3404541015625
2020-03-01 01:55:00,-118.26163482666016,384.4811096191406
2020-03-01 02:00:00,-73.65650939941406,375.9015197753906
2020-03-01 02:05:00,-47.38581085205078,367.3008117675781
2020-03-01 02:10:00,-62.731597900390625,379.7212219238281
2020-03-01 02:15:00,-55.04148864746094,375.101318359375
2020-03-01 02:20:00,-65.16090393066406,369.00115966796875
2020-03-01 02:25:00,-39.34954833984375,355.3011779785156
2020-03-01 02:30:00,-34.018409729003906,356.94024658203125
2020-03-01 02:35:00,-12.077385902404785,364.4413146972656
2020-03-01 02:40:00,10.548986434936523,314.7406005859375
2020-03-01 02:45:00,-33.92976760864258,324.0404357910156
2020-03-01 02:50:00,-89.23818969726562,342.1800537109375
2020-03-01 02:55:00,-93.55651092529297,356.7610168457031
2020-03-01 03:00:00,-112.0224380493164,377.80047607421875
2020-03-01 03:05:00,-115.05650329589844,357.1004943847656
2020-03-01 03:10:00,-167.68472290039062,394.3608703613281
2020-03-01 03:15:00,-142.26016235351562,360.0203552246094
2020-03-01 03:20:00,-160.558349609375,406.9404296875
2020-03-01 03:25:00,-170.07481384277344,407.9407653808594
2020-03-01 03:30:00,-209.85833740234375,400.5207214355469
2020-03-01 03:35:00,-185.46493530273438,376.9601745605469
2020-03-01 03:40:00,-204.47482299804688,379.8397521972656
2020-03-01 03:45:00,-233.03562927246094,417.62054443359375
2020-03-01 03:50:00,-225.1275634765625,424.3599853515625
2020-03-01 03:55:00,-283.5114440917969,493.02105712890625
2020-03-01 04:00:00,-248.15394592285156,426.1800537109375
2020-03-01 04:05:00,-193.9158477783203,389.4004821777344
2020-03-01 04:10:00,-187.61585998535156,388.3802185058594
2020-03-01 04:15:00,-195.3220672607422,398.82037353515625
2020-03-01 04:20:00,-126.56272888183594,352.0399169921875
2020-03-01 04:25:00,-48.444419860839844,410.7601623535156
2020-03-01 04:30:00,-57.53306198120117,391.3598327636719
2020-03-01 04:35:00,-57.71181869506836,403.540283203125
2020-03-01 04:40:00,-33.716583251953125,383.6004638671875
2020-03-01 04:45:00,-2.9572410583496094,358.1996154785156
2020-03-01 04:50:00,-46.41328430175781,379.88006591796875
2020-03-01 04:55:00,67.03690338134766,390.2994384765625
2020-03-01 05:00:00,102.84385681152344,390.339599609375
2020-03-01 05:05:00,140.01382446289062,368.31951904296875
2020-03-01 05:10:00,238.67645263671875,386.2198486328125
2020-03-01 05:15:00,305.3226318359375,383.9996032714844
2020-03-01 05:20:00,294.4783020019531,421.8598327636719
2020-03-01 05:25:00,332.17022705078125,432.06048583984375
2020-03-01 05:30:00,355.0965881347656,385.3407897949219
2020-03-01 05:35:00,316.14569091796875,382.6198425292969
2020-03-01 05:40:00,356.5834045410156,387.17938232421875
2020-03-01 05:45:00,372.8064880371094,387.3996276855469
2020-03-01 05:50:00,291.4222412109375,416.460693359375
2020-03-01 05:55:00,333.13873291015625,415.9201965332031
2020-03-01 06:00:00,538.03466796875,484.6814270019531
2020-03-01 06:05:00,565.3775634765625,426.680908203125
2020-03-01 06:10:00,813.475341796875,438.3606872558594
2020-03-01 06:15:00,802.0768432617188,449.26104736328125
2020-03-01 06:20:00,774.8358154296875,438.3009948730469
2020-03-01 06:25:00,912.264404296875,410.31915283203125
2020-03-01 06:30:00,872.6116333007812,416.0399169921875
2020-03-01 06:35:00,863.0969848632812,380.0594787597656
2020-03-01 06:40:00,816.322998046875,387.7207336425781
2020-03-01 06:45:00,773.95556640625,409.74078369140625
2020-03-01 06:50:00,688.5585327148438,413.3006591796875
2020-03-01 06:55:00,518.0233154296875,439.1210632324219
2020-03-01 07:00:00,293.91455078125,412.90081787109375
2020-03-01 07:05:00,72.0006332397461,434.66033935546875
2020-03-01 07:10:00,63.97462844848633,380.52020263671875
2020-03-01 07:15:00,-11.05540943145752,388.05999755859375
2020-03-01 07:20:00,-154.85943603515625,438.34130859375
2020-03-01 07:25:00,-208.2909393310547,435.2597961425781
2020-03-01 07:30:00,-318.1239013671875,425.56036376953125
2020-03-01 07:35:00,-337.6802978515625,437.06048583984375
2020-03-01 07:40:00,-309.36053466796875,423.2401123046875
2020-03-01 07:45:00,-486.2612609863281,434.04095458984375
2020-03-01 07:50:00,-500.6590576171875,438.9404602050781
2020-03-01 07:55:00,-472.6209716796875,440.83990478515625
2020-03-01 08:00:00,-442.2073974609375,383.3197021484375
2020-03-01 08:05:00,-353.537841796875,440.6598205566406
2020-03-01 08:10:00,-356.82647705078125,441.4797058105469
2020-03-01 08:15:00,-345.32098388671875,415.77972412109375
2020-03-01 08:20:00,-382.30963134765625,407.1989440917969
2020-03-01 08:25:00,-437.37225341796875,452.3006286621094
2020-03-01 08:30:00,-443.12939453125,477.4014892578125
2020-03-01 08:35:00,-347.2407531738281,468.64093017578125
2020-03-01 08:40:00,-294.39459228515625,437.220703125
2020-03-01 08:45:00,-367.060546875,463.941650390625
2020-03-01 08:50:00,-307.0162048339844,433.480224609375
2020-03-01 08:55:00,-311.0931396484375,435.5406188964844
2020-03-01 09:00:00,-461.26422119140625,466.1004943847656
2020-03-01 09:05:00,-500.4447937011719,484.3812561035156
2020-03-01 09:10:00,-558.184326171875,436.44061279296875
2020-03-01 09:15:00,-633.8059692382812,460.7809143066406
2020-03-01 09:20:00,-659.015869140625,487.3814392089844
2020-03-01 09:25:00,-694.7030029296875,448.86102294921875
2020-03-01 09:30:00,-611.03857421875,425.1405944824219
2020-03-01 09:35:00,-661.2861938476562,424.12139892578125
2020-03-01 09:40:00,-633.8121948242188,430.0411071777344
2020-03-01 09:45:00,-614.1612548828125,417.94097900390625
2020-03-01 09:50:00,-567.3905639648438,386.30047607421875
2020-03-01 09:55:00,-569.3561401367188,380.16033935546875
2020-03-01 10:00:00,-565.3971557617188,400.7611999511719
2020-03-01 10:05:00,-586.61328125,392.240966796875
2020-03-01 10:10:00,-524.2481079101562,374.00152587890625
2020-03-01 10:15:00,-631.8341674804688,373.7413024902344
2020-03-01 10:20:00,-641.0162353515625,384.3217468261719
2020-03-01 10:25:00,-680.4279174804688,381.80096435546875
2020-03-01 10:30:00,-647.5294189453125,397.3822937011719
2020-03-01 10:35:00,-677.4788208007812,404.9219055175781
2020-03-01 10:40:00,-618.6982421875,391.06207275390625
2020-03-01 10:45:00,-641.675537109375,427.10198974609375
2020-03-01 10:50:00,-647.4213256835938,440.8623962402344
2020-03-01 10:55:00,-615.0751953125,414.2418212890625
2020-03-01 11:00:00,-640.8231811523438,433.0817565917969
2020-03-01 11:05:00,-634.537109375,411.1615295410156
2020-03-01 11:10:00,-660.1978759765625,401.7020263671875
2020-03-01 11:15:00,-654.8092651367188,415.3224182128906
2020-03-01 11:20:00,-666.2044677734375,412.0628967285156
2020-03-01 11:25:00,-689.3865966796875,439.7224426269531
2020-03-01 11:30:00,-663.22900390625,407.6424865722656
2020-03-01 11:35:00,-622.2796020507812,358.4618835449219
2020-03-01 11:40:00,-615.753173828125,364.66290283203125
2020-03-01 11:45:00,-648.025390625,376.983154296875
2020-03-01 11:50:00,-715.122802734375,429.6834716796875
2020-03-01 11:55:00,-744.4476928710938,398.4629211425781
2020-03-01 12:00:00,-785.1824951171875,444.94403076171875
2020-03-01 12:05:00,-717.715087890625,382.0035400390625
2020-03-01 12:10:00,-801.2158203125,382.5836486816406
2020-03-01 12:15:00,-761.9598388671875,388.6831359863281
2020-03-01 12:20:00,-756.57958984375,361.9023742675781
2020-03-01 12:25:00,-767.5975341796875,378.483642578125
2020-03-01 12:30:00,-774.2564697265625,395.3431701660156
2020-03-01 12:35:00,-778.14990234375,341.12310791015625
