Date,BC-US net actual flow,BC-AB net actual flow
2020-03-19 18:45:00,1004.0376586914062,687.4275512695312
2020-03-19 18:50:00,1058.60498046875,635.5662841796875
2020-03-19 18:55:00,1063.89697265625,612.3462524414062
2020-03-19 19:00:00,1116.2119140625,552.2650756835938
2020-03-19 19:05:00,1089.1005859375,499.0450439453125
2020-03-19 19:10:00,1155.9632568359375,456.8243103027344
2020-03-19 19:15:00,1090.6529541015625,414.0042419433594
2020-03-19 19:20:00,1039.142822265625,445.8841552734375
2020-03-19 19:25:00,1169.148681640625,374.2635803222656
2020-03-19 19:30:00,1117.415283203125,389.445068359375
2020-03-19 19:35:00,1093.9775390625,355.6044006347656
2020-03-19 19:40:00,1019.77685546875,398.0049133300781
2020-03-19 19:45:00,1014.2933349609375,391.9649658203125
2020-03-19 19:50:00,1039.3262939453125,394.04437255859375
2020-03-19 19:55:00,1010.6409301757812,395.72430419921875
2020-03-19 20:00:00,1004.81787109375,392.9848327636719
2020-03-19 20:05:00,912.8204345703125,484.8270263671875
2020-03-19 20:10:00,924.8204345703125,446.5256652832031
2020-03-19 20:15:00,969.7618408203125,474.0657958984375
2020-03-19 20:20:00,943.6680297851562,492.12567138671875
2020-03-19 20:25:00,966.4354248046875,473.9654846191406
2020-03-19 20:30:00,1058.76220703125,480.08416748046875
2020-03-19 20:35:00,1075.8065185546875,451.3450622558594
2020-03-19 20:40:00,1030.763671875,432.5248107910156
2020-03-19 20:45:00,1060.5394287109375,452.98468017578125
2020-03-19 20:50:00,1044.644287109375,451.9056091308594
2020-03-19 20:55:00,1018.2621459960938,435.5445556640625
2020-03-19 21:00:00,1105.0859375,400.6044006347656
2020-03-19 21:05:00,1183.95849609375,423.5647888183594
2020-03-19 21:10:00,1072.9921875,357.74334716796875
2020-03-19 21:15:00,1169.6796875,322.4834899902344
2020-03-19 21:20:00,1108.6431884765625,417.5241394042969
2020-03-19 21:25:00,1077.8299560546875,364.16339111328125
2020-03-19 21:30:00,1165.053466796875,344.18328857421875
2020-03-19 21:35:00,1150.2977294921875,377.80474853515625
2020-03-19 21:40:00,1184.290771484375,360.40423583984375
2020-03-19 21:45:00,1176.09375,371.8438415527344
2020-03-19 21:50:00,984.4046630859375,391.225341796875
2020-03-19 21:55:00,813.7537231445312,390.3052673339844
2020-03-19 22:00:00,882.92626953125,353.32464599609375
2020-03-19 22:05:00,924.803955078125,306.0231018066406
2020-03-19 22:10:00,846.4705810546875,292.3841552734375
2020-03-19 22:15:00,756.9024658203125,313.8639221191406
2020-03-19 22:20:00,724.6401977539062,361.8443603515625
2020-03-19 22:25:00,795.3603515625,300.6234436035156
2020-03-19 22:30:00,846.6871337890625,269.98248291015625
2020-03-19 22:35:00,864.7394409179688,290.5231018066406
2020-03-19 22:40:00,858.6688232421875,298.02362060546875
2020-03-19 22:45:00,799.771728515625,347.90423583984375
2020-03-19 22:50:00,750.1716918945312,341.1044006347656
2020-03-19 22:55:00,809.0819702148438,281.66375732421875
2020-03-19 23:00:00,883.872802734375,300.6437072753906
2020-03-19 23:05:00,930.1885375976562,268.4445495605469
2020-03-19 23:10:00,870.8453369140625,289.183837890625
2020-03-19 23:15:00,968.6314086914062,225.06341552734375
2020-03-19 23:20:00,931.06689453125,265.68365478515625
2020-03-19 23:25:00,946.852294921875,241.76339721679688
2020-03-19 23:30:00,1072.126953125,169.54335021972656
2020-03-19 23:35:00,1011.2592163085938,248.62310791015625
2020-03-19 23:40:00,973.781982421875,263.5239562988281
2020-03-19 23:45:00,992.320068359375,298.56390380859375
2020-03-19 23:50:00,1038.3380126953125,266.2836608886719
2020-03-19 23:55:00,1068.34130859375,268.02362060546875
2020-03-20 00:00:00,1191.6221923828125,226.32310485839844
2020-03-20 00:05:00,1250.30322265625,247.52328491210938
2020-03-20 00:10:00,1205.6439208984375,295.804931640625
2020-03-20 00:15:00,1230.7933349609375,242.18280029296875
2020-03-20 00:20:00,1367.14306640625,188.32260131835938
2020-03-20 00:25:00,1284.281982421875,249.68296813964844
2020-03-20 00:30:00,1324.7838134765625,278.34368896484375
2020-03-20 00:35:00,1304.168701171875,255.9237823486328
2020-03-20 00:40:00,1273.475341796875,268.5237731933594
2020-03-20 00:45:00,1255.8775634765625,265.70404052734375
2020-03-20 00:50:00,1207.4954833984375,225.78347778320312
2020-03-20 00:55:00,1215.3907470703125,231.96324157714844
2020-03-20 01:00:00,1103.976806640625,228.6436767578125
2020-03-20 01:05:00,1072.214599609375,220.0433349609375
2020-03-20 01:10:00,980.1698608398438,165.18212890625
2020-03-20 01:15:00,1042.13916015625,153.90338134765625
2020-03-20 01:20:00,994.9156494140625,185.7628936767578
2020-03-20 01:25:00,1062.2244873046875,129.10235595703125
2020-03-20 01:30:00,982.4844970703125,195.22276306152344
2020-03-20 01:35:00,995.825927734375,178.20321655273438
2020-03-20 01:40:00,1037.852294921875,165.46255493164062
2020-03-20 01:45:00,1116.110107421875,143.4426727294922
2020-03-20 01:50:00,1091.6787109375,119.68297576904297
2020-03-20 01:55:00,1079.5130615234375,145.16273498535156
2020-03-20 02:00:00,975.37646484375,192.12258911132812
2020-03-20 02:05:00,964.5402221679688,179.92361450195312
2020-03-20 02:10:00,986.6863403320312,173.08348083496094
2020-03-20 02:15:00,958.65185546875,149.38314819335938
2020-03-20 02:20:00,943.8255615234375,162.90252685546875
2020-03-20 02:25:00,886.927001953125,231.28262329101562
2020-03-20 02:30:00,876.7412719726562,240.80337524414062
2020-03-20 02:35:00,956.37646484375,197.84352111816406
2020-03-20 02:40:00,928.33251953125,203.06222534179688
2020-03-20 02:45:00,948.489990234375,106.98176574707031
2020-03-20 02:50:00,931.5973510742188,169.5831298828125
2020-03-20 02:55:00,939.2728271484375,171.5829620361328
2020-03-20 03:00:00,911.4661865234375,147.14283752441406
2020-03-20 03:05:00,894.513427734375,219.24368286132812
2020-03-20 03:10:00,1018.8043212890625,185.74334716796875
2020-03-20 03:15:00,986.2156372070312,232.9632568359375
2020-03-20 03:20:00,987.01708984375,228.22344970703125
2020-03-20 03:25:00,1036.020751953125,163.28211975097656
2020-03-20 03:30:00,1019.0830688476562,172.70321655273438
2020-03-20 03:35:00,1007.1731567382812,204.96238708496094
2020-03-20 03:40:00,1053.560302734375,153.22242736816406
2020-03-20 03:45:00,1047.80615234375,114.18143463134766
2020-03-20 03:50:00,1068.2735595703125,159.88229370117188
2020-03-20 03:55:00,1027.5914306640625,185.56375122070312
2020-03-20 04:00:00,1069.3900146484375,163.34283447265625
2020-03-20 04:05:00,1036.22265625,235.0634307861328
2020-03-20 04:10:00,1127.56103515625,154.8623809814453
2020-03-20 04:15:00,1215.2794189453125,162.22225952148438
2020-03-20 04:20:00,1190.4888916015625,174.96324157714844
2020-03-20 04:25:00,1126.66552734375,204.9229278564453
2020-03-20 04:30:00,1082.2669677734375,244.52345275878906
2020-03-20 04:35:00,1105.4522705078125,216.5431671142578
2020-03-20 04:40:00,1068.270263671875,189.62327575683594
2020-03-20 04:45:00,1096.7933349609375,162.1027069091797
2020-03-20 04:50:00,1102.8409423828125,165.50303649902344
2020-03-20 04:55:00,1184.806884765625,150.60218811035156
2020-03-20 05:00:00,1188.4324951171875,270.22344970703125
2020-03-20 05:05:00,1199.5584716796875,276.2838134765625
2020-03-20 05:10:00,1245.4310302734375,342.0042419433594
2020-03-20 05:15:00,1350.96435546875,333.6640930175781
2020-03-20 05:20:00,1433.173828125,372.9644470214844
2020-03-20 05:25:00,1267.218994140625,349.62445068359375
2020-03-20 05:30:00,1251.6646728515625,353.1640930175781
2020-03-20 05:35:00,1189.5186767578125,353.1042175292969
2020-03-20 05:40:00,1140.2314453125,382.5447082519531
2020-03-20 05:45:00,1135.9215087890625,356.80474853515625
2020-03-20 05:50:00,1182.8892822265625,375.52532958984375
2020-03-20 05:55:00,1282.592529296875,341.164794921875
2020-03-20 06:00:00,1267.5860595703125,381.324462890625
2020-03-20 06:05:00,1263.0677490234375,379.8840026855469
2020-03-20 06:10:00,1223.031494140625,348.4045715332031
2020-03-20 06:15:00,1252.109130859375,312.20458984375
2020-03-20 06:20:00,1204.6153564453125,329.76409912109375
2020-03-20 06:25:00,1213.8336181640625,362.48468017578125
2020-03-20 06:30:00,1175.9515380859375,369.00439453125
2020-03-20 06:35:00,1218.063232421875,327.64385986328125
2020-03-20 06:40:00,1187.910888671875,360.2239685058594
2020-03-20 06:45:00,1208.2357177734375,274.6634216308594
2020-03-20 06:50:00,1139.00244140625,312.3431701660156
2020-03-20 06:55:00,1165.8929443359375,293.5639343261719
2020-03-20 07:00:00,986.836181640625,301.9031982421875
2020-03-20 07:05:00,1100.79150390625,250.20269775390625
2020-03-20 07:10:00,968.7105102539062,261.1431884765625
2020-03-20 07:15:00,914.9251708984375,230.50218200683594
2020-03-20 07:20:00,852.9097900390625,284.0831298828125
2020-03-20 07:25:00,850.1965942382812,263.12310791015625
2020-03-20 07:30:00,789.6914672851562,285.38348388671875
2020-03-20 07:35:00,828.84716796875,271.3623962402344
2020-03-20 07:40:00,818.2750244140625,260.62310791015625
2020-03-20 07:45:00,811.88818359375,267.282958984375
2020-03-20 07:50:00,810.0995483398438,238.18228149414062
2020-03-20 07:55:00,679.6581420898438,288.4635925292969
2020-03-20 08:00:00,712.3306884765625,216.68280029296875
2020-03-20 08:05:00,535.5262451171875,275.3433532714844
2020-03-20 08:10:00,465.39990234375,299.7237854003906
2020-03-20 08:15:00,453.0079650878906,343.4242858886719
2020-03-20 08:20:00,466.7687683105469,273.0040588378906
2020-03-20 08:25:00,379.9387512207031,284.7438659667969
2020-03-20 08:30:00,354.8746337890625,295.1241455078125
2020-03-20 08:35:00,255.6017303466797,307.56378173828125
2020-03-20 08:40:00,250.9068603515625,305.8629150390625
2020-03-20 08:45:00,222.29989624023438,332.60321044921875
2020-03-20 08:50:00,237.32994079589844,299.6035461425781
2020-03-20 08:55:00,283.19256591796875,316.7637634277344
2020-03-20 09:00:00,299.9940490722656,335.0239562988281
2020-03-20 09:05:00,548.33984375,269.4231262207031
2020-03-20 09:10:00,655.965087890625,245.6028594970703
2020-03-20 09:15:00,398.5672912597656,530.3248291015625
2020-03-20 09:20:00,725.0423583984375,175.00167846679688
2020-03-20 09:25:00,601.2247924804688,299.0635681152344
2020-03-20 09:30:00,632.2778930664062,242.2834930419922
2020-03-20 09:35:00,530.81201171875,215.2436981201172
2020-03-20 09:40:00,571.6823120117188,220.8241424560547
2020-03-20 09:45:00,542.2577514648438,266.36322021484375
2020-03-20 09:50:00,534.2101440429688,267.42327880859375
2020-03-20 09:55:00,376.0691223144531,221.44248962402344
2020-03-20 10:00:00,272.8269958496094,228.76239013671875
2020-03-20 10:05:00,267.7486267089844,172.32260131835938
2020-03-20 10:10:00,109.31822204589844,217.8622283935547
2020-03-20 10:15:00,111.2969741821289,213.54283142089844
2020-03-20 10:20:00,91.64604949951172,234.86375427246094
2020-03-20 10:25:00,102.2951431274414,204.94265747070312
2020-03-20 10:30:00,59.58818054199219,268.44403076171875
2020-03-20 10:35:00,96.31126403808594,241.52345275878906
2020-03-20 10:40:00,135.4149169921875,236.94334411621094
2020-03-20 10:45:00,97.66876220703125,257.623291015625
2020-03-20 10:50:00,130.878662109375,259.8836364746094
2020-03-20 10:55:00,-170.84588623046875,272.1833190917969
2020-03-20 11:00:00,-303.0528564453125,254.28297424316406
2020-03-20 11:05:00,-735.115478515625,218.74266052246094
2020-03-20 11:10:00,-839.9686279296875,242.4435272216797
2020-03-20 11:15:00,-856.904541015625,231.92311096191406
2020-03-20 11:20:00,-851.8308715820312,231.62258911132812
2020-03-20 11:25:00,-885.00634765625,256.7435302734375
2020-03-20 11:30:00,-863.2059326171875,186.48211669921875
2020-03-20 11:35:00,-857.3671875,238.30355834960938
2020-03-20 11:40:00,-858.130859375,232.4840087890625
2020-03-20 11:45:00,-829.822509765625,192.62225341796875
2020-03-20 11:50:00,-833.094970703125,250.30355834960938
2020-03-20 11:55:00,-753.419189453125,307.28399658203125
2020-03-20 12:00:00,-756.7799682617188,391.94488525390625
2020-03-20 12:05:00,-405.5341796875,381.4441833496094
2020-03-20 12:10:00,-269.30706787109375,403.1841735839844
2020-03-20 12:15:00,-354.9176940917969,478.04486083984375
2020-03-20 12:20:00,-318.79937744140625,476.82464599609375
2020-03-20 12:25:00,-355.0092468261719,521.605224609375
2020-03-20 12:30:00,-324.6763000488281,498.1044006347656
2020-03-20 12:35:00,-376.109619140625,526.1459350585938
2020-03-20 12:40:00,-353.18798828125,494.0251770019531
2020-03-20 12:45:00,-391.69970703125,522.6651000976562
2020-03-20 12:50:00,-265.5909423828125,458.024658203125
2020-03-20 12:55:00,-319.0238952636719,464.464599609375
2020-03-20 13:00:00,-358.0360107421875,490.8054504394531
2020-03-20 13:05:00,-325.63232421875,489.9061279296875
2020-03-20 13:10:00,-266.7466125488281,446.6658020019531
2020-03-20 13:15:00,-329.37664794921875,519.9469604492188
2020-03-20 13:20:00,-241.50192260742188,502.5064697265625
2020-03-20 13:25:00,-258.5477294921875,462.3656311035156
2020-03-20 13:30:00,-131.66163635253906,408.4043884277344
2020-03-20 13:35:00,-209.22244262695312,454.8656311035156
2020-03-20 13:40:00,-300.4528503417969,483.4452209472656
2020-03-20 13:45:00,-240.84075927734375,416.305419921875
2020-03-20 13:50:00,-267.7539367675781,496.32568359375
2020-03-20 13:55:00,-227.35064697265625,532.3455810546875
2020-03-20 14:00:00,-70.57921600341797,502.56494140625
2020-03-20 14:05:00,2.693309783935547,496.3442077636719
2020-03-20 14:10:00,25.13433837890625,482.26580810546875
2020-03-20 14:15:00,68.4922103881836,496.346435546875
2020-03-20 14:20:00,184.9105224609375,518.7462768554688
2020-03-20 14:25:00,153.8841552734375,507.5052795410156
2020-03-20 14:30:00,177.97280883789062,460.88470458984375
2020-03-20 14:35:00,211.8519287109375,434.52398681640625
2020-03-20 14:40:00,140.3955078125,461.0846862792969
2020-03-20 14:45:00,188.36474609375,506.2054138183594
2020-03-20 14:50:00,276.5797424316406,478.9850158691406
2020-03-20 14:55:00,423.3936767578125,492.22515869140625
2020-03-20 15:00:00,455.66546630859375,534.724853515625
2020-03-20 15:05:00,637.3504638671875,513.1450805664062
2020-03-20 15:10:00,696.5570068359375,499.62432861328125
2020-03-20 15:15:00,753.2456665039062,458.6035461425781
2020-03-20 15:20:00,806.6493530273438,460.083984375
2020-03-20 15:25:00,832.1332397460938,472.94488525390625
2020-03-20 15:30:00,879.6185913085938,476.5249938964844
2020-03-20 15:35:00,920.2874755859375,535.2647705078125
2020-03-20 15:40:00,935.8775634765625,542.4857177734375
2020-03-20 15:45:00,1077.4376220703125,444.42431640625
2020-03-20 15:50:00,1039.26513671875,461.2836608886719
2020-03-20 15:55:00,1047.32080078125,446.38433837890625
2020-03-20 16:00:00,1024.871337890625,466.92364501953125
2020-03-20 16:05:00,782.907958984375,529.804931640625
2020-03-20 16:10:00,810.2262573242188,525.7649536132812
2020-03-20 16:15:00,808.4508056640625,546.5455932617188
2020-03-20 16:20:00,888.318603515625,469.38433837890625
2020-03-20 16:25:00,952.0907592773438,431.92327880859375
2020-03-20 16:30:00,882.199951171875,472.04315185546875
2020-03-20 16:35:00,944.8233642578125,454.683837890625
2020-03-20 16:40:00,997.1434936523438,439.6636047363281
2020-03-20 16:45:00,983.1944580078125,410.72430419921875
2020-03-20 16:50:00,915.2214965820312,457.12396240234375
2020-03-20 16:55:00,1067.615966796875,443.16461181640625
2020-03-20 17:00:00,1253.0057373046875,474.56549072265625
2020-03-20 17:05:00,1199.0086669921875,485.2054443359375
2020-03-20 17:10:00,1332.45703125,432.3639221191406
2020-03-20 17:15:00,1354.324462890625,484.5249938964844
2020-03-20 17:20:00,1385.375732421875,480.8848571777344
2020-03-20 17:25:00,1399.3460693359375,430.7232666015625
2020-03-20 17:30:00,1396.149658203125,435.12396240234375
2020-03-20 17:35:00,1463.8369140625,384.80389404296875
2020-03-20 17:40:00,1418.04638671875,463.0845031738281
2020-03-20 17:45:00,1442.14794921875,447.7853698730469
2020-03-20 17:50:00,1402.678955078125,432.8045959472656
2020-03-20 17:55:00,1340.28515625,442.1251525878906
2020-03-20 18:00:00,1331.4967041015625,440.38519287109375
2020-03-20 18:05:00,1296.1094970703125,455.8651428222656
2020-03-20 18:10:00,1362.890380859375,411.56475830078125
2020-03-20 18:15:00,1306.6259765625,431.06494140625
2020-03-20 18:20:00,1217.9793701171875,511.6664733886719
2020-03-20 18:25:00,1241.353759765625,519.1055908203125
2020-03-20 18:30:00,1322.3427734375,477.384521484375
2020-03-20 18:35:00,1302.5361328125,472.3052673339844
2020-03-20 18:40:00,1373.913818359375,436.9445495605469
2020-03-20 18:45:00,1337.6446533203125,452.1448974609375
2020-03-20 18:50:00,1325.1904296875,471.0457458496094
2020-03-20 18:55:00,1277.8409423828125,436.0248107910156
2020-03-20 19:00:00,1200.1435546875,508.04486083984375
2020-03-20 19:05:00,1262.4361572265625,392.4028625488281
2020-03-20 19:10:00,1252.1329345703125,378.1834716796875
2020-03-20 19:15:00,1191.7027587890625,355.22344970703125
2020-03-20 19:20:00,1092.3021240234375,380.52362060546875
2020-03-20 19:25:00,1096.4039306640625,366.42327880859375
2020-03-20 19:30:00,1137.579833984375,324.6030578613281
2020-03-20 19:35:00,1079.228515625,349.0234375
2020-03-20 19:40:00,1051.082275390625,397.744384765625
2020-03-20 19:45:00,1042.5592041015625,368.44317626953125
2020-03-20 19:50:00,1008.1475219726562,369.76361083984375
2020-03-20 19:55:00,1047.777587890625,369.4436950683594
2020-03-20 20:00:00,1096.36474609375,345.32379150390625
2020-03-20 20:05:00,1091.9581298828125,301.5224304199219
2020-03-20 20:10:00,1122.520751953125,288.8824768066406
2020-03-20 20:15:00,1110.4024658203125,286.4623718261719
2020-03-20 20:20:00,1161.632568359375,249.46170043945312
2020-03-20 20:25:00,1222.6082763671875,217.58143615722656
2020-03-20 20:30:00,1143.52587890625,221.48193359375
2020-03-20 20:35:00,1057.4793701171875,255.5828094482422
2020-03-20 20:40:00,1080.3797607421875,220.12242126464844
2020-03-20 20:45:00,996.8643798828125,269.48211669921875
2020-03-20 20:50:00,860.9365234375,339.962890625
2020-03-20 20:55:00,944.331787109375,323.46307373046875
2020-03-20 21:00:00,928.27099609375,364.1229248046875
2020-03-20 21:05:00,908.2083129882812,444.0644226074219
2020-03-20 21:10:00,961.3134155273438,427.5035400390625
2020-03-20 21:15:00,921.6390991210938,487.3455810546875
2020-03-20 21:20:00,951.2310180664062,491.46563720703125
2020-03-20 21:25:00,853.8076171875,495.744873046875
2020-03-20 21:30:00,811.5717163085938,474.3651123046875
2020-03-20 21:35:00,829.94677734375,496.64556884765625
2020-03-20 21:40:00,868.907958984375,485.76580810546875
2020-03-20 21:45:00,917.5984497070312,435.76580810546875
2020-03-20 21:50:00,927.5885620117188,417.6843566894531
2020-03-20 21:55:00,844.56982421875,471.66546630859375
2020-03-20 22:00:00,868.494384765625,396.7438659667969
2020-03-20 22:05:00,869.331787109375,379.7042236328125
2020-03-20 22:10:00,809.1826782226562,267.1424865722656
2020-03-20 22:15:00,693.7984008789062,228.38279724121094
2020-03-20 22:20:00,701.014892578125,229.7229461669922
2020-03-20 22:25:00,667.7918701171875,243.44317626953125
2020-03-20 22:30:00,678.89697265625,258.043701171875
2020-03-20 22:35:00,682.4376220703125,297.00421142578125
2020-03-20 22:40:00,681.0328979492188,311.7438659667969
2020-03-20 22:45:00,694.7838134765625,310.044189453125
2020-03-20 22:50:00,758.9266357421875,278.9433288574219
2020-03-20 22:55:00,776.443115234375,270.1229248046875
2020-03-20 23:00:00,841.995849609375,206.30287170410156
2020-03-20 23:05:00,763.0501098632812,266.18280029296875
2020-03-20 23:10:00,688.4478759765625,313.8035583496094
2020-03-20 23:15:00,682.1823120117188,311.1834716796875
2020-03-20 23:20:00,776.3995361328125,217.20269775390625
2020-03-20 23:25:00,852.0361328125,139.60183715820312
2020-03-20 23:30:00,914.0496826171875,101.78126525878906
2020-03-20 23:35:00,921.8841552734375,95.28194427490234
2020-03-20 23:40:00,909.456298828125,146.62242126464844
2020-03-20 23:45:00,749.6947631835938,181.14283752441406
2020-03-20 23:50:00,794.9178466796875,140.7819366455078
2020-03-20 23:55:00,758.6390991210938,98.06204223632812
2020-03-21 00:00:00,727.910888671875,146.6623992919922
2020-03-21 00:05:00,759.2208251953125,145.36204528808594
2020-03-21 00:10:00,569.98046875,172.16256713867188
2020-03-21 00:15:00,592.05078125,164.80218505859375
2020-03-21 00:20:00,616.277587890625,144.98280334472656
2020-03-21 00:25:00,572.3145751953125,204.80320739746094
2020-03-21 00:30:00,642.011962890625,138.94232177734375
2020-03-21 00:35:00,552.1182250976562,105.18195343017578
2020-03-21 00:40:00,477.8944091796875,146.00201416015625
2020-03-21 00:45:00,548.9676513671875,148.20201110839844
2020-03-21 00:50:00,528.6185913085938,118.76239776611328
2020-03-21 00:55:00,553.427001953125,132.78245544433594
2020-03-21 01:00:00,587.3482666015625,108.38245391845703
2020-03-21 01:05:00,578.5596313476562,119.20217895507812
2020-03-21 01:10:00,360.4390869140625,105.38229370117188
2020-03-21 01:15:00,278.62701416015625,140.48228454589844
2020-03-21 01:20:00,163.9215087890625,101.36238861083984
2020-03-21 01:25:00,136.82481384277344,126.88211822509766
2020-03-21 01:30:00,179.87095642089844,116.02140045166016
2020-03-21 01:35:00,160.4083251953125,118.32259368896484
2020-03-21 01:40:00,176.82809448242188,102.08177185058594
2020-03-21 01:45:00,134.95411682128906,121.02139282226562
2020-03-21 01:50:00,212.15960693359375,117.98210906982422
2020-03-21 01:55:00,243.24020385742188,94.12105560302734
2020-03-21 02:00:00,189.62664794921875,123.56170654296875
2020-03-21 02:05:00,159.63800048828125,143.92242431640625
2020-03-21 02:10:00,176.86253356933594,149.32276916503906
2020-03-21 02:15:00,195.99404907226562,120.90218353271484
2020-03-21 02:20:00,109.88854217529297,178.50201416015625
2020-03-21 02:25:00,137.67388916015625,156.90200805664062
2020-03-21 02:30:00,117.63433837890625,166.86170959472656
2020-03-21 02:35:00,105.19477844238281,182.28143310546875
2020-03-21 02:40:00,120.52920532226562,188.18280029296875
2020-03-21 02:45:00,125.58341979980469,184.80218505859375
2020-03-21 02:50:00,148.81307983398438,171.3025360107422
2020-03-21 02:55:00,105.375,192.30287170410156
2020-03-21 03:00:00,255.6757354736328,164.26255798339844
2020-03-21 03:05:00,205.49366760253906,151.68228149414062
2020-03-21 03:10:00,164.35227966308594,190.76255798339844
2020-03-21 03:15:00,160.77023315429688,200.14283752441406
2020-03-21 03:20:00,163.61639404296875,154.88194274902344
2020-03-21 03:25:00,154.9310302734375,162.42140197753906
2020-03-21 03:30:00,160.87060546875,181.3225860595703
2020-03-21 03:35:00,128.16363525390625,179.3623809814453
2020-03-21 03:40:00,124.20137023925781,195.48228454589844
2020-03-21 03:45:00,173.67059326171875,135.36119079589844
2020-03-21 03:50:00,103.15997314453125,197.6219024658203
2020-03-21 03:55:00,148.0980682373047,179.72174072265625
2020-03-21 04:00:00,96.55191802978516,192.70217895507812
2020-03-21 04:05:00,195.4442138671875,198.26290893554688
2020-03-21 04:10:00,477.8046569824219,194.22276306152344
2020-03-21 04:15:00,485.998046875,209.722412109375
2020-03-21 04:20:00,634.1526489257812,231.74301147460938
2020-03-21 04:25:00,451.8995361328125,202.42276000976562
2020-03-21 04:30:00,471.08819580078125,198.96255493164062
2020-03-21 04:35:00,452.20281982421875,211.4827880859375
2020-03-21 04:40:00,430.3273620605469,219.00286865234375
2020-03-21 04:45:00,388.8944091796875,216.5222625732422
2020-03-21 04:50:00,414.67462158203125,206.22259521484375
2020-03-21 04:55:00,461.4456787109375,221.94317626953125
2020-03-21 05:00:00,488.15081787109375,203.20252990722656
2020-03-21 05:05:00,707.4423828125,190.26153564453125
2020-03-21 05:10:00,982.31494140625,194.52207946777344
2020-03-21 05:15:00,1034.0152587890625,177.08143615722656
2020-03-21 05:20:00,976.1753540039062,215.8025360107422
2020-03-21 05:25:00,983.0115966796875,215.84197998046875
2020-03-21 05:30:00,956.3951416015625,168.04147338867188
2020-03-21 05:35:00,1016.4888916015625,183.46205139160156
2020-03-21 05:40:00,1013.334716796875,187.1416473388672
2020-03-21 05:45:00,973.3870849609375,205.20269775390625
2020-03-21 05:50:00,1074.6849365234375,205.22174072265625
2020-03-21 05:55:00,1118.6243896484375,275.16357421875
2020-03-21 06:00:00,1266.3837890625,331.46392822265625
2020-03-21 06:05:00,1615.406494140625,301.8442077636719
2020-03-21 06:10:00,1910.811279296875,295.1445617675781
2020-03-21 06:15:00,1939.693359375,338.66461181640625
2020-03-21 06:20:00,1851.48779296875,370.50457763671875
2020-03-21 06:25:00,1869.9830322265625,338.48468017578125
2020-03-21 06:30:00,1820.51708984375,365.48468017578125
2020-03-21 06:35:00,1820.68603515625,380.34454345703125
2020-03-21 06:40:00,1753.25927734375,405.184326171875
2020-03-21 06:45:00,1697.4376220703125,402.3647766113281
2020-03-21 06:50:00,1750.0804443359375,386.0049133300781
2020-03-21 06:55:00,1711.547607421875,388.76495361328125
2020-03-21 07:00:00,1656.9405517578125,374.60406494140625
2020-03-21 07:05:00,1581.9765625,377.1644287109375
2020-03-21 07:10:00,1477.3218994140625,377.9843444824219
2020-03-21 07:15:00,1373.7210693359375,410.1639404296875
2020-03-21 07:20:00,1416.5672607421875,419.9043884277344
2020-03-21 07:25:00,1390.213134765625,420.3647766113281
2020-03-21 07:30:00,1269.913818359375,462.60491943359375
2020-03-21 07:35:00,1213.984130859375,447.72430419921875
2020-03-21 07:40:00,1170.637939453125,459.04473876953125
2020-03-21 07:45:00,1121.8131103515625,482.7246398925781
2020-03-21 07:50:00,1128.6168212890625,450.08416748046875
2020-03-21 07:55:00,840.322998046875,441.4429931640625
2020-03-21 08:00:00,691.6416625976562,412.9037170410156
2020-03-21 08:05:00,585.2061157226562,348.2224426269531
2020-03-21 08:10:00,546.283447265625,339.5013427734375
2020-03-21 08:15:00,500.3900146484375,304.4824523925781
2020-03-21 08:20:00,463.4632873535156,355.9430236816406
2020-03-21 08:25:00,500.4046630859375,298.60321044921875
2020-03-21 08:30:00,451.19293212890625,313.84283447265625
2020-03-21 08:35:00,326.820068359375,342.8829650878906
2020-03-21 08:40:00,310.64532470703125,351.0429992675781
2020-03-21 08:45:00,243.85888671875,336.66290283203125
2020-03-21 08:50:00,186.2434844970703,288.4822998046875
2020-03-21 08:55:00,87.17279815673828,324.5030517578125
2020-03-21 09:00:00,100.66253662109375,312.5428466796875
2020-03-21 09:05:00,35.13690185546875,287.1221008300781
2020-03-21 09:10:00,-94.43709564208984,325.84368896484375
2020-03-21 09:15:00,-201.03453063964844,392.08453369140625
2020-03-21 09:20:00,-133.83416748046875,323.62359619140625
2020-03-21 09:25:00,-172.22463989257812,335.722412109375
2020-03-21 09:30:00,-140.18508911132812,331.20355224609375
2020-03-21 09:35:00,-238.52317810058594,364.32379150390625
2020-03-21 09:40:00,-173.1048583984375,379.90386962890625
2020-03-21 09:45:00,-151.2751922607422,368.46392822265625
2020-03-21 09:50:00,-156.71475219726562,286.44317626953125
2020-03-21 09:55:00,-201.6348876953125,311.18365478515625
2020-03-21 10:00:00,-192.7957000732422,317.0628967285156
2020-03-21 10:05:00,-165.55467224121094,286.3433532714844
2020-03-21 10:10:00,-272.4660339355469,427.9844970703125
2020-03-21 10:15:00,-199.3799591064453,322.443359375
2020-03-21 10:20:00,-179.05833435058594,270.2229309082031
2020-03-21 10:25:00,-261.29168701171875,327.0640869140625
2020-03-21 10:30:00,-330.77703857421875,330.9236145019531
2020-03-21 10:35:00,-383.4561462402344,348.1841735839844
2020-03-21 10:40:00,-266.77996826171875,329.66357421875
2020-03-21 10:45:00,-356.6810302734375,327.1229248046875
